,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
74,0.694,0.909,7,-5.766,1,0.0338,0.00964,0.313,0.0914,0.962,126.021,audio_features,384GhXVQVcRGOGr6NyQ5hP,spotify:track:384GhXVQVcRGOGr6NyQ5hP,https://api.spotify.com/v1/tracks/384GhXVQVcRGOGr6NyQ5hP,https://api.spotify.com/v1/audio-analysis/384GhXVQVcRGOGr6NyQ5hP,173080,4
75,0.903,0.507,7,-8.084,1,0.0438,0.132,0.0131,0.0772,0.637,120.021,audio_features,2KETUETiu2QctsbjEGwOVN,spotify:track:2KETUETiu2QctsbjEGwOVN,https://api.spotify.com/v1/tracks/2KETUETiu2QctsbjEGwOVN,https://api.spotify.com/v1/audio-analysis/2KETUETiu2QctsbjEGwOVN,233867,4
76,0.655,0.429,5,-13.667,1,0.0323,0.501,0.404,0.123,0.276,119.962,audio_features,2J1xInkOjRsso3R836X1o2,spotify:track:2J1xInkOjRsso3R836X1o2,https://api.spotify.com/v1/tracks/2J1xInkOjRsso3R836X1o2,https://api.spotify.com/v1/audio-analysis/2J1xInkOjRsso3R836X1o2,257240,4
77,0.674,0.661,9,-6.896,1,0.0633,0.181,0.0001,0.106,0.349,96.629,audio_features,092l1HUugQlo2Iwhpj7Ag9,spotify:track:092l1HUugQlo2Iwhpj7Ag9,https://api.spotify.com/v1/tracks/092l1HUugQlo2Iwhpj7Ag9,https://api.spotify.com/v1/audio-analysis/092l1HUugQlo2Iwhpj7Ag9,148693,4
78,0.732,0.183,5,-14.602,1,0.055,0.761,1.96e-05,0.121,0.213,120.116,audio_features,039fuEKgAqb6fis3uzXzCO,spotify:track:039fuEKgAqb6fis3uzXzCO,https://api.spotify.com/v1/tracks/039fuEKgAqb6fis3uzXzCO,https://api.spotify.com/v1/audio-analysis/039fuEKgAqb6fis3uzXzCO,189400,3
79,0.649,0.499,7,-7.692,1,0.0282,0.295,0.000531,0.328,0.466,135.985,audio_features,1EGNjqmeIjJmATE8XgVMXY,spotify:track:1EGNjqmeIjJmATE8XgVMXY,https://api.spotify.com/v1/tracks/1EGNjqmeIjJmATE8XgVMXY,https://api.spotify.com/v1/audio-analysis/1EGNjqmeIjJmATE8XgVMXY,247440,4
80,0.666,0.455,7,-8.024,1,0.0407,0.657,2.39e-05,0.081,0.799,108.007,audio_features,4qqNZZprC5xAq5s7y8Zdok,spotify:track:4qqNZZprC5xAq5s7y8Zdok,https://api.spotify.com/v1/tracks/4qqNZZprC5xAq5s7y8Zdok,https://api.spotify.com/v1/audio-analysis/4qqNZZprC5xAq5s7y8Zdok,212600,4
81,0.542,0.2,0,-12.055,1,0.0477,0.826,0.0039,0.101,0.394,117.088,audio_features,3BElHfHvQAyHdwketja6A3,spotify:track:3BElHfHvQAyHdwketja6A3,https://api.spotify.com/v1/tracks/3BElHfHvQAyHdwketja6A3,https://api.spotify.com/v1/audio-analysis/3BElHfHvQAyHdwketja6A3,173907,4
82,0.675,0.449,0,-5.155,1,0.0319,0.901,0.00548,0.119,0.661,127.978,audio_features,4wdCrRmDxx6I85t0YHCQoY,spotify:track:4wdCrRmDxx6I85t0YHCQoY,https://api.spotify.com/v1/tracks/4wdCrRmDxx6I85t0YHCQoY,https://api.spotify.com/v1/audio-analysis/4wdCrRmDxx6I85t0YHCQoY,168867,4
83,0.548,0.885,7,-7.879,1,0.0374,0.164,1.14e-05,0.337,0.963,169.961,audio_features,6vyhyCwXMb35Fda1H4GYIX,spotify:track:6vyhyCwXMb35Fda1H4GYIX,https://api.spotify.com/v1/tracks/6vyhyCwXMb35Fda1H4GYIX,https://api.spotify.com/v1/audio-analysis/6vyhyCwXMb35Fda1H4GYIX,162747,4
84,0.708,0.561,7,-13.79,1,0.128,0.718,0.0,0.12,0.621,109.986,audio_features,48Bw9gywokX9eEzlev3WzF,spotify:track:48Bw9gywokX9eEzlev3WzF,https://api.spotify.com/v1/tracks/48Bw9gywokX9eEzlev3WzF,https://api.spotify.com/v1/audio-analysis/48Bw9gywokX9eEzlev3WzF,191667,4
85,0.847,0.468,0,-13.274,1,0.0438,0.825,0.00654,0.11,0.354,125.988,audio_features,5vhMnOugXP4AKOZ0FCAtAk,spotify:track:5vhMnOugXP4AKOZ0FCAtAk,https://api.spotify.com/v1/tracks/5vhMnOugXP4AKOZ0FCAtAk,https://api.spotify.com/v1/audio-analysis/5vhMnOugXP4AKOZ0FCAtAk,168573,4
86,0.824,0.494,0,-10.226,1,0.0683,0.113,0.000588,0.36,0.582,126.012,audio_features,6Em7bLMxavQx1xPnYF6f6e,spotify:track:6Em7bLMxavQx1xPnYF6f6e,https://api.spotify.com/v1/tracks/6Em7bLMxavQx1xPnYF6f6e,https://api.spotify.com/v1/audio-analysis/6Em7bLMxavQx1xPnYF6f6e,131053,4
87,0.622,0.889,10,-6.83,1,0.048,0.14,1.21e-06,0.166,0.882,140.732,audio_features,6DFN9hXuRvCKWB962yE4kn,spotify:track:6DFN9hXuRvCKWB962yE4kn,https://api.spotify.com/v1/tracks/6DFN9hXuRvCKWB962yE4kn,https://api.spotify.com/v1/audio-analysis/6DFN9hXuRvCKWB962yE4kn,182800,4
88,0.731,0.819,4,-6.263,1,0.0381,0.294,0.269,0.0597,0.969,120.017,audio_features,1eYcSOZL9O8UbiA251gzQd,spotify:track:1eYcSOZL9O8UbiA251gzQd,https://api.spotify.com/v1/tracks/1eYcSOZL9O8UbiA251gzQd,https://api.spotify.com/v1/audio-analysis/1eYcSOZL9O8UbiA251gzQd,208387,4
89,0.522,0.333,9,-13.281,1,0.0349,0.824,4.4e-06,0.0849,0.269,160.127,audio_features,0Gy9NCconm7tZPA3ebp3Jy,spotify:track:0Gy9NCconm7tZPA3ebp3Jy,https://api.spotify.com/v1/tracks/0Gy9NCconm7tZPA3ebp3Jy,https://api.spotify.com/v1/audio-analysis/0Gy9NCconm7tZPA3ebp3Jy,260573,4
90,0.711,0.625,0,-11.486,1,0.0317,0.0212,0.00727,0.194,0.763,139.98,audio_features,5NiskVcBPfq6vhyk8Yl8lC,spotify:track:5NiskVcBPfq6vhyk8Yl8lC,https://api.spotify.com/v1/tracks/5NiskVcBPfq6vhyk8Yl8lC,https://api.spotify.com/v1/audio-analysis/5NiskVcBPfq6vhyk8Yl8lC,198493,4
91,0.533,0.362,8,-13.655,1,0.0418,0.129,0.00261,0.306,0.322,93.084,audio_features,46NHcqVFw9nPvjORQgm4Ip,spotify:track:46NHcqVFw9nPvjORQgm4Ip,https://api.spotify.com/v1/tracks/46NHcqVFw9nPvjORQgm4Ip,https://api.spotify.com/v1/audio-analysis/46NHcqVFw9nPvjORQgm4Ip,327760,4
92,0.62,0.767,8,-11.606,1,0.134,0.041,0.000367,0.114,0.775,141.201,audio_features,5fbyadkMIIc7V3qeoFEzRu,spotify:track:5fbyadkMIIc7V3qeoFEzRu,https://api.spotify.com/v1/tracks/5fbyadkMIIc7V3qeoFEzRu,https://api.spotify.com/v1/audio-analysis/5fbyadkMIIc7V3qeoFEzRu,178253,4
93,0.504,0.399,7,-9.959,1,0.0455,0.134,0.0,0.069,0.483,103.128,audio_features,0jBdzGUShgjwcxl1i0Ti7M,spotify:track:0jBdzGUShgjwcxl1i0Ti7M,https://api.spotify.com/v1/tracks/0jBdzGUShgjwcxl1i0Ti7M,https://api.spotify.com/v1/audio-analysis/0jBdzGUShgjwcxl1i0Ti7M,201307,4
94,0.733,0.631,6,-13.568,1,0.0411,0.0992,0.0383,0.0648,0.76,130.592,audio_features,4FLkVjK3NNqDj6ha8ru66p,spotify:track:4FLkVjK3NNqDj6ha8ru66p,https://api.spotify.com/v1/tracks/4FLkVjK3NNqDj6ha8ru66p,https://api.spotify.com/v1/audio-analysis/4FLkVjK3NNqDj6ha8ru66p,161507,4
95,0.596,0.534,6,-11.982,1,0.0852,0.0672,0.0183,0.0982,0.765,168.858,audio_features,5Mk94I4FonBe8V62VF2jdP,spotify:track:5Mk94I4FonBe8V62VF2jdP,https://api.spotify.com/v1/tracks/5Mk94I4FonBe8V62VF2jdP,https://api.spotify.com/v1/audio-analysis/5Mk94I4FonBe8V62VF2jdP,245280,4
96,0.57,0.458,11,-14.054,1,0.131,0.36,0.000646,0.218,0.49,132.196,audio_features,25vaVEkjGgiBXd8NLhtoSQ,spotify:track:25vaVEkjGgiBXd8NLhtoSQ,https://api.spotify.com/v1/tracks/25vaVEkjGgiBXd8NLhtoSQ,https://api.spotify.com/v1/audio-analysis/25vaVEkjGgiBXd8NLhtoSQ,187067,4
97,0.623,0.841,4,-7.579,1,0.0577,0.219,0.0,0.182,0.856,149.335,audio_features,0B7P9W2tRWYI4bEYCqYKj4,spotify:track:0B7P9W2tRWYI4bEYCqYKj4,https://api.spotify.com/v1/tracks/0B7P9W2tRWYI4bEYCqYKj4,https://api.spotify.com/v1/audio-analysis/0B7P9W2tRWYI4bEYCqYKj4,185027,4
98,0.65,0.463,6,-9.921,1,0.0632,0.762,0.00015,0.102,0.532,174.234,audio_features,5YG6ffVT9qw38CTe1kJdEe,spotify:track:5YG6ffVT9qw38CTe1kJdEe,https://api.spotify.com/v1/tracks/5YG6ffVT9qw38CTe1kJdEe,https://api.spotify.com/v1/audio-analysis/5YG6ffVT9qw38CTe1kJdEe,176253,4
99,0.705,0.857,11,-7.116,1,0.0437,0.144,0.103,0.333,0.927,138.744,audio_features,2hT4acXc4rpf6H6mQUMlyR,spotify:track:2hT4acXc4rpf6H6mQUMlyR,https://api.spotify.com/v1/tracks/2hT4acXc4rpf6H6mQUMlyR,https://api.spotify.com/v1/audio-analysis/2hT4acXc4rpf6H6mQUMlyR,156493,4
100,0.703,0.395,11,-8.616,1,0.0419,0.484,1.35e-05,0.102,0.31,81.755,audio_features,2su3jCBzgJ7dHCBMju4cYW,spotify:track:2su3jCBzgJ7dHCBMju4cYW,https://api.spotify.com/v1/tracks/2su3jCBzgJ7dHCBMju4cYW,https://api.spotify.com/v1/audio-analysis/2su3jCBzgJ7dHCBMju4cYW,273867,4
101,0.493,0.734,1,-5.29,1,0.0595,0.12,0.0,0.204,0.274,136.366,audio_features,0zOkKwsD3z5EXerkqQlYu5,spotify:track:0zOkKwsD3z5EXerkqQlYu5,https://api.spotify.com/v1/tracks/0zOkKwsD3z5EXerkqQlYu5,https://api.spotify.com/v1/audio-analysis/0zOkKwsD3z5EXerkqQlYu5,265293,4
102,0.862,0.653,4,-6.181,1,0.0465,0.151,0.851,0.242,0.734,131.995,audio_features,0rRxCA5cVrS2ltnRxUwA3E,spotify:track:0rRxCA5cVrS2ltnRxUwA3E,https://api.spotify.com/v1/tracks/0rRxCA5cVrS2ltnRxUwA3E,https://api.spotify.com/v1/audio-analysis/0rRxCA5cVrS2ltnRxUwA3E,219227,4
103,0.544,0.459,7,-4.624,1,0.0314,0.534,0.0,0.0834,0.402,173.309,audio_features,5rksQtyxVijPAHQVIyecUt,spotify:track:5rksQtyxVijPAHQVIyecUt,https://api.spotify.com/v1/tracks/5rksQtyxVijPAHQVIyecUt,https://api.spotify.com/v1/audio-analysis/5rksQtyxVijPAHQVIyecUt,91960,3
104,0.765,0.652,7,-9.452,1,0.0304,0.445,1.01e-06,0.12,0.455,132.01,audio_features,7wRi2D4D52UKRZwTn9vwox,spotify:track:7wRi2D4D52UKRZwTn9vwox,https://api.spotify.com/v1/tracks/7wRi2D4D52UKRZwTn9vwox,https://api.spotify.com/v1/audio-analysis/7wRi2D4D52UKRZwTn9vwox,283667,4
105,0.512,0.914,7,-5.764,1,0.0553,0.0619,0.00116,0.134,0.794,165.034,audio_features,6GCcumKKOvkLYV3v9cxwD6,spotify:track:6GCcumKKOvkLYV3v9cxwD6,https://api.spotify.com/v1/tracks/6GCcumKKOvkLYV3v9cxwD6,https://api.spotify.com/v1/audio-analysis/6GCcumKKOvkLYV3v9cxwD6,131213,4
106,0.721,0.525,2,-8.753,1,0.0337,0.156,1.32e-06,0.156,0.679,126.015,audio_features,1qvFiygppJmc0qO0d71L8q,spotify:track:1qvFiygppJmc0qO0d71L8q,https://api.spotify.com/v1/tracks/1qvFiygppJmc0qO0d71L8q,https://api.spotify.com/v1/audio-analysis/1qvFiygppJmc0qO0d71L8q,152667,4
107,0.622,0.738,1,-6.973,1,0.0564,0.245,0.023,0.0772,0.607,160.111,audio_features,5ezf31xZuUt5yJRKkVf6N2,spotify:track:5ezf31xZuUt5yJRKkVf6N2,https://api.spotify.com/v1/tracks/5ezf31xZuUt5yJRKkVf6N2,https://api.spotify.com/v1/audio-analysis/5ezf31xZuUt5yJRKkVf6N2,175640,4
108,0.706,0.447,0,-10.074,1,0.0476,0.215,0.0,0.0522,0.356,116.067,audio_features,2NU0u8ZeFVeckk1dTYu514,spotify:track:2NU0u8ZeFVeckk1dTYu514,https://api.spotify.com/v1/tracks/2NU0u8ZeFVeckk1dTYu514,https://api.spotify.com/v1/audio-analysis/2NU0u8ZeFVeckk1dTYu514,221613,4
109,0.621,0.889,10,-5.595,1,0.0528,0.214,4.2e-05,0.118,0.808,168.032,audio_features,6medyjHIiWzdD7aOoHEwxt,spotify:track:6medyjHIiWzdD7aOoHEwxt,https://api.spotify.com/v1/tracks/6medyjHIiWzdD7aOoHEwxt,https://api.spotify.com/v1/audio-analysis/6medyjHIiWzdD7aOoHEwxt,215680,4
110,0.764,0.732,9,-5.29,1,0.0285,0.255,4.69e-05,0.0914,0.789,132.008,audio_features,0frc8p7mSoCjrdyhgUcNhR,spotify:track:0frc8p7mSoCjrdyhgUcNhR,https://api.spotify.com/v1/tracks/0frc8p7mSoCjrdyhgUcNhR,https://api.spotify.com/v1/audio-analysis/0frc8p7mSoCjrdyhgUcNhR,187520,4
111,0.706,0.626,11,-8.436,1,0.0397,0.328,0.0762,0.109,0.319,102.01,audio_features,0Tp2emUSnbIcAanp8mDEMe,spotify:track:0Tp2emUSnbIcAanp8mDEMe,https://api.spotify.com/v1/tracks/0Tp2emUSnbIcAanp8mDEMe,https://api.spotify.com/v1/audio-analysis/0Tp2emUSnbIcAanp8mDEMe,201907,4
112,0.481,0.483,0,-10.163,1,0.046,0.196,0.00476,0.0879,0.114,120.146,audio_features,2c6EDMstH2XaGXGMkyr74Z,spotify:track:2c6EDMstH2XaGXGMkyr74Z,https://api.spotify.com/v1/tracks/2c6EDMstH2XaGXGMkyr74Z,https://api.spotify.com/v1/audio-analysis/2c6EDMstH2XaGXGMkyr74Z,309947,4
113,0.642,0.645,5,-6.312,1,0.0408,0.0684,9.64e-06,0.305,0.272,109.996,audio_features,05LkSb8kafMPxgFIMxQWEa,spotify:track:05LkSb8kafMPxgFIMxQWEa,https://api.spotify.com/v1/tracks/05LkSb8kafMPxgFIMxQWEa,https://api.spotify.com/v1/audio-analysis/05LkSb8kafMPxgFIMxQWEa,196813,4
114,0.517,0.215,0,-11.458,1,0.0336,0.715,0.00225,0.146,0.227,101.431,audio_features,5uXTzXvTQD91EEW6a6wGLd,spotify:track:5uXTzXvTQD91EEW6a6wGLd,https://api.spotify.com/v1/tracks/5uXTzXvTQD91EEW6a6wGLd,https://api.spotify.com/v1/audio-analysis/5uXTzXvTQD91EEW6a6wGLd,191840,4
115,0.641,0.49,7,-7.953,1,0.0315,0.668,0.0896,0.0999,0.384,127.082,audio_features,3lF0Pi0IGwwFe05W63BCvQ,spotify:track:3lF0Pi0IGwwFe05W63BCvQ,https://api.spotify.com/v1/tracks/3lF0Pi0IGwwFe05W63BCvQ,https://api.spotify.com/v1/audio-analysis/3lF0Pi0IGwwFe05W63BCvQ,110880,4
116,0.654,0.492,0,-6.52,1,0.0241,0.0693,0.00141,0.139,0.391,93.986,audio_features,2QYkt8mRlFR6uhNdPGQzT9,spotify:track:2QYkt8mRlFR6uhNdPGQzT9,https://api.spotify.com/v1/tracks/2QYkt8mRlFR6uhNdPGQzT9,https://api.spotify.com/v1/audio-analysis/2QYkt8mRlFR6uhNdPGQzT9,260547,4
117,0.489,0.843,2,-5.516,1,0.0792,0.0335,0.0128,0.0859,0.441,164.94,audio_features,7qwwzl6oyOEf9uwTWeXGtN,spotify:track:7qwwzl6oyOEf9uwTWeXGtN,https://api.spotify.com/v1/tracks/7qwwzl6oyOEf9uwTWeXGtN,https://api.spotify.com/v1/audio-analysis/7qwwzl6oyOEf9uwTWeXGtN,163053,4
118,0.718,0.263,11,-10.451,1,0.0329,0.315,0.081,0.112,0.313,119.834,audio_features,2NUkTI4Rgs9bf7y2F0x0vg,spotify:track:2NUkTI4Rgs9bf7y2F0x0vg,https://api.spotify.com/v1/tracks/2NUkTI4Rgs9bf7y2F0x0vg,https://api.spotify.com/v1/audio-analysis/2NUkTI4Rgs9bf7y2F0x0vg,191667,4
119,0.738,0.463,7,-7.172,1,0.0504,0.59,0.0,0.154,0.76,132.094,audio_features,7qTmciHQGuNohZ4a6Rvt6o,spotify:track:7qTmciHQGuNohZ4a6Rvt6o,https://api.spotify.com/v1/tracks/7qTmciHQGuNohZ4a6Rvt6o,https://api.spotify.com/v1/audio-analysis/7qTmciHQGuNohZ4a6Rvt6o,165280,4
120,0.801,0.588,9,-7.774,1,0.0923,0.416,9.81e-06,0.443,0.758,142.009,audio_features,5I6LJrVnx0ZJ7fs6xYCo6P,spotify:track:5I6LJrVnx0ZJ7fs6xYCo6P,https://api.spotify.com/v1/tracks/5I6LJrVnx0ZJ7fs6xYCo6P,https://api.spotify.com/v1/audio-analysis/5I6LJrVnx0ZJ7fs6xYCo6P,166347,4
121,0.884,0.75,5,-7.414,1,0.0396,0.111,4.85e-06,0.0798,0.88,139.967,audio_features,3zDex73v1KNKueoV1zyXfd,spotify:track:3zDex73v1KNKueoV1zyXfd,https://api.spotify.com/v1/tracks/3zDex73v1KNKueoV1zyXfd,https://api.spotify.com/v1/audio-analysis/3zDex73v1KNKueoV1zyXfd,183280,4
122,0.811,0.525,0,-8.941,1,0.0638,0.229,0.00135,0.112,0.803,120.03,audio_features,0TFvtQF6a2bKvZm1L1Yn7U,spotify:track:0TFvtQF6a2bKvZm1L1Yn7U,https://api.spotify.com/v1/tracks/0TFvtQF6a2bKvZm1L1Yn7U,https://api.spotify.com/v1/audio-analysis/0TFvtQF6a2bKvZm1L1Yn7U,185227,4
123,0.71,0.599,2,-7.94,1,0.0442,0.204,0.000103,0.106,0.534,128.096,audio_features,30jtJrtuuLMzMfXrBlCuKM,spotify:track:30jtJrtuuLMzMfXrBlCuKM,https://api.spotify.com/v1/tracks/30jtJrtuuLMzMfXrBlCuKM,https://api.spotify.com/v1/audio-analysis/30jtJrtuuLMzMfXrBlCuKM,165067,4
124,0.744,0.765,0,-7.111,1,0.0395,0.257,0.000462,0.0852,0.968,165.982,audio_features,5qRjjNHKKLuupBbKoTFVqb,spotify:track:5qRjjNHKKLuupBbKoTFVqb,https://api.spotify.com/v1/tracks/5qRjjNHKKLuupBbKoTFVqb,https://api.spotify.com/v1/audio-analysis/5qRjjNHKKLuupBbKoTFVqb,186773,4
125,0.739,0.734,0,-8.169,1,0.0417,0.298,0.094,0.113,0.959,164.028,audio_features,68D4hmVIXMxkGngHdOB6Yh,spotify:track:68D4hmVIXMxkGngHdOB6Yh,https://api.spotify.com/v1/tracks/68D4hmVIXMxkGngHdOB6Yh,https://api.spotify.com/v1/audio-analysis/68D4hmVIXMxkGngHdOB6Yh,194960,4
126,0.614,0.618,9,-8.684,1,0.0511,0.163,0.307,0.156,0.689,83.97,audio_features,49Njwi8CqUGnSh99CN3vvg,spotify:track:49Njwi8CqUGnSh99CN3vvg,https://api.spotify.com/v1/tracks/49Njwi8CqUGnSh99CN3vvg,https://api.spotify.com/v1/audio-analysis/49Njwi8CqUGnSh99CN3vvg,159613,4
127,0.837,0.718,5,-8.797,1,0.0474,0.513,0.0098,0.167,0.769,144.055,audio_features,1f5GEi1wkdCBWTnVxK7sgw,spotify:track:1f5GEi1wkdCBWTnVxK7sgw,https://api.spotify.com/v1/tracks/1f5GEi1wkdCBWTnVxK7sgw,https://api.spotify.com/v1/audio-analysis/1f5GEi1wkdCBWTnVxK7sgw,177653,4
128,0.777,0.605,0,-7.665,1,0.0359,0.344,0.0669,0.0879,0.731,139.927,audio_features,3IWZaNOCi8DhVRs2gMAOvf,spotify:track:3IWZaNOCi8DhVRs2gMAOvf,https://api.spotify.com/v1/tracks/3IWZaNOCi8DhVRs2gMAOvf,https://api.spotify.com/v1/audio-analysis/3IWZaNOCi8DhVRs2gMAOvf,154520,4
129,0.706,0.495,0,-7.964,1,0.0454,0.21,1.83e-05,0.191,0.905,89.979,audio_features,54WKGUoe3q0zCHRYKIfT7T,spotify:track:54WKGUoe3q0zCHRYKIfT7T,https://api.spotify.com/v1/tracks/54WKGUoe3q0zCHRYKIfT7T,https://api.spotify.com/v1/audio-analysis/54WKGUoe3q0zCHRYKIfT7T,148947,4
130,0.745,0.601,5,-7.714,1,0.0621,0.0201,0.027,0.205,0.976,159.97,audio_features,020JUeu9r221wCMZECmtqz,spotify:track:020JUeu9r221wCMZECmtqz,https://api.spotify.com/v1/tracks/020JUeu9r221wCMZECmtqz,https://api.spotify.com/v1/audio-analysis/020JUeu9r221wCMZECmtqz,160160,4
131,0.794,0.538,7,-10.631,1,0.0445,0.808,2.97e-05,0.37,0.884,108.018,audio_features,3gUp0iM4Ydvl3uDQ7OXOtT,spotify:track:3gUp0iM4Ydvl3uDQ7OXOtT,https://api.spotify.com/v1/tracks/3gUp0iM4Ydvl3uDQ7OXOtT,https://api.spotify.com/v1/audio-analysis/3gUp0iM4Ydvl3uDQ7OXOtT,106107,4
132,0.583,0.499,2,-7.683,1,0.043,0.198,1.15e-05,0.172,0.566,137.794,audio_features,2GWilflfydxp53tpylCpfc,spotify:track:2GWilflfydxp53tpylCpfc,https://api.spotify.com/v1/tracks/2GWilflfydxp53tpylCpfc,https://api.spotify.com/v1/audio-analysis/2GWilflfydxp53tpylCpfc,182547,3
133,0.586,0.828,0,-7.595,1,0.0294,0.00367,0.642,0.0678,0.523,132.943,audio_features,3hmi20y7MGDWKKvWJpmYq0,spotify:track:3hmi20y7MGDWKKvWJpmYq0,https://api.spotify.com/v1/tracks/3hmi20y7MGDWKKvWJpmYq0,https://api.spotify.com/v1/audio-analysis/3hmi20y7MGDWKKvWJpmYq0,234000,4
134,0.661,0.873,7,-8.542,1,0.0307,0.399,0.0642,0.334,0.934,140.061,audio_features,2nYLpXakdoCgLOlXE2fC6i,spotify:track:2nYLpXakdoCgLOlXE2fC6i,https://api.spotify.com/v1/tracks/2nYLpXakdoCgLOlXE2fC6i,https://api.spotify.com/v1/audio-analysis/2nYLpXakdoCgLOlXE2fC6i,234120,4
135,0.47,0.709,9,-8.616,1,0.0539,0.337,0.0146,0.0842,0.746,124.001,audio_features,11aqNEW9Y8lVKdyORQ6wjh,spotify:track:11aqNEW9Y8lVKdyORQ6wjh,https://api.spotify.com/v1/tracks/11aqNEW9Y8lVKdyORQ6wjh,https://api.spotify.com/v1/audio-analysis/11aqNEW9Y8lVKdyORQ6wjh,196987,4
136,0.41,0.739,2,-6.641,1,0.0548,0.227,3.7e-05,0.284,0.573,172.044,audio_features,6czcwnsNciATaQgubbihPe,spotify:track:6czcwnsNciATaQgubbihPe,https://api.spotify.com/v1/tracks/6czcwnsNciATaQgubbihPe,https://api.spotify.com/v1/audio-analysis/6czcwnsNciATaQgubbihPe,205987,4
137,0.658,0.698,0,-8.334,1,0.0264,0.321,0.00952,0.334,0.894,132.01,audio_features,76Cp6UYKmawADP8L4XJckn,spotify:track:76Cp6UYKmawADP8L4XJckn,https://api.spotify.com/v1/tracks/76Cp6UYKmawADP8L4XJckn,https://api.spotify.com/v1/audio-analysis/76Cp6UYKmawADP8L4XJckn,185387,4
138,0.754,0.432,7,-11.446,1,0.0455,0.119,0.00353,0.24,0.342,115.933,audio_features,2koQHkerc41uSKibEYZK5W,spotify:track:2koQHkerc41uSKibEYZK5W,https://api.spotify.com/v1/tracks/2koQHkerc41uSKibEYZK5W,https://api.spotify.com/v1/audio-analysis/2koQHkerc41uSKibEYZK5W,161133,4
139,0.651,0.792,7,-7.849,1,0.028,0.0236,0.000569,0.193,0.884,122.01,audio_features,68woO0usoZgfVgEPNM2mMz,spotify:track:68woO0usoZgfVgEPNM2mMz,https://api.spotify.com/v1/tracks/68woO0usoZgfVgEPNM2mMz,https://api.spotify.com/v1/audio-analysis/68woO0usoZgfVgEPNM2mMz,223093,4
140,0.694,0.7,11,-7.379,1,0.0579,0.186,0.000316,0.152,0.768,140.018,audio_features,1ojb5Y366uFsUaMua89Yrb,spotify:track:1ojb5Y366uFsUaMua89Yrb,https://api.spotify.com/v1/tracks/1ojb5Y366uFsUaMua89Yrb,https://api.spotify.com/v1/audio-analysis/1ojb5Y366uFsUaMua89Yrb,255440,4
141,0.687,0.536,0,-8.793,1,0.0283,0.0331,0.0085,0.137,0.62,116.996,audio_features,46fQLOxb2T3nHJQxmWOrCf,spotify:track:46fQLOxb2T3nHJQxmWOrCf,https://api.spotify.com/v1/tracks/46fQLOxb2T3nHJQxmWOrCf,https://api.spotify.com/v1/audio-analysis/46fQLOxb2T3nHJQxmWOrCf,262760,4
142,0.73,0.605,7,-9.25,1,0.0345,0.0247,0.137,0.0972,0.923,117.013,audio_features,0P6MilAWnmv8sm2On9CO4d,spotify:track:0P6MilAWnmv8sm2On9CO4d,https://api.spotify.com/v1/tracks/0P6MilAWnmv8sm2On9CO4d,https://api.spotify.com/v1/audio-analysis/0P6MilAWnmv8sm2On9CO4d,229107,4
143,0.669,0.67,2,-8.939,1,0.0495,0.402,0.000813,0.0784,0.47,132.997,audio_features,2jHGAHrJBN20EeO05b1ADg,spotify:track:2jHGAHrJBN20EeO05b1ADg,https://api.spotify.com/v1/tracks/2jHGAHrJBN20EeO05b1ADg,https://api.spotify.com/v1/audio-analysis/2jHGAHrJBN20EeO05b1ADg,190893,4
144,0.749,0.183,6,-15.113,1,0.0371,0.936,0.00909,0.105,0.63,99.95,audio_features,6fV2G0trm9bVSvqhRE6CdQ,spotify:track:6fV2G0trm9bVSvqhRE6CdQ,https://api.spotify.com/v1/tracks/6fV2G0trm9bVSvqhRE6CdQ,https://api.spotify.com/v1/audio-analysis/6fV2G0trm9bVSvqhRE6CdQ,174107,4
145,0.147,0.034,2,-24.401,0,0.0405,0.982,0.163,0.123,0.0581,94.752,audio_features,4YTrQfoc3m5jBmDj8XCR3g,spotify:track:4YTrQfoc3m5jBmDj8XCR3g,https://api.spotify.com/v1/tracks/4YTrQfoc3m5jBmDj8XCR3g,https://api.spotify.com/v1/audio-analysis/4YTrQfoc3m5jBmDj8XCR3g,162227,4
146,0.392,0.307,2,-13.074,0,0.0333,0.96,0.0451,0.0854,0.338,136.883,audio_features,3UktYlH9ph7NnMjXHVxdo8,spotify:track:3UktYlH9ph7NnMjXHVxdo8,https://api.spotify.com/v1/tracks/3UktYlH9ph7NnMjXHVxdo8,https://api.spotify.com/v1/audio-analysis/3UktYlH9ph7NnMjXHVxdo8,162773,3
147,0.115,0.261,4,-13.584,0,0.0363,0.882,0.906,0.281,0.0371,76.836,audio_features,04PBgVknBaPv8S7dAhjjiR,spotify:track:04PBgVknBaPv8S7dAhjjiR,https://api.spotify.com/v1/tracks/04PBgVknBaPv8S7dAhjjiR,https://api.spotify.com/v1/audio-analysis/04PBgVknBaPv8S7dAhjjiR,181667,4
148,0.377,0.113,3,-20.774,1,0.0427,0.981,0.905,0.146,0.11,68.426,audio_features,38zWqVgGbZjZq0Rze15P57,spotify:track:38zWqVgGbZjZq0Rze15P57,https://api.spotify.com/v1/tracks/38zWqVgGbZjZq0Rze15P57,https://api.spotify.com/v1/audio-analysis/38zWqVgGbZjZq0Rze15P57,247525,3
